YEAR,MO,DY,HR,Avg Power,Irradiance(Ideal),Temperature,Precipitation,Wind Speed,Wind Direction,Specific Humidity,Wind Speed(50M),Wind Direction(50M),Surface Pressure,Relative Humidity,PM2.5,PM10,WS,WD
2022,2,1,1,0.0,0.0,10.67,0.0,2.09,96.89,5.62,3.13,96.88,98.47,69.12,121.2,249.45,0.14,179.22
2022,2,1,2,0.0,0.0,10.32,0.0,1.91,105.69,5.62,2.82,105.58,98.43,70.38,102.68,237.5,0.08,142.1
2022,2,1,3,0.0,0.0,10.0,0.0,1.76,117.25,5.55,2.58,117.26,98.41,71.44,95.35,237.9,0.1,154.19
2022,2,1,4,0.0,0.0,9.75,0.0,1.71,133.15,5.55,2.5,133.23,98.41,72.19,85.23,235.85,0.1,157.06
2022,2,1,5,0.0,0.0,9.41,0.0,1.76,151.27,5.49,2.56,151.17,98.43,73.38,106.53,216.38,0.11,161.63
2022,2,1,6,0.0,0.0,9.15,0.0,1.81,168.3,5.49,2.66,168.13,98.48,74.38,163.43,205.65,0.09,163.0
2022,2,1,7,180.0,58.69,10.9,0.0,1.58,185.96,6.41,2.62,186.0,98.55,77.5,178.53,219.43,0.14,262.51
2022,2,1,8,1220.68,147.25,13.84,0.0,1.69,203.72,6.16,1.97,202.81,98.6,61.75,190.28,196.47,0.43,307.8
2022,2,1,9,2443.0,252.75,16.53,0.0,1.09,218.92,6.71,1.16,218.72,98.62,56.31,108.45,151.53,0.35,328.45
2022,2,1,10,4743.32,375.35,20.62,0.0,1.15,292.74,6.71,1.5,297.9,98.6,43.56,122.35,159.4,0.47,157.63
2022,2,1,11,12102.0,350.14,22.83,0.0,2.45,310.34,6.1,2.95,307.69,98.51,34.75,138.5,199.95,0.7,341.14
2022,2,1,12,16504.32,554.3,23.28,0.0,3.18,308.42,6.04,3.86,305.36,98.41,33.25,176.52,225.12,0.76,319.75
2022,2,1,13,20224.0,546.05,23.15,0.0,3.76,308.08,6.16,4.64,305.06,98.32,34.19,150.45,265.8,0.7,279.66
2022,2,1,14,17002.32,441.42,22.46,0.0,4.07,313.44,6.41,5.32,311.07,98.27,37.25,127.77,230.6,0.92,291.77
2022,2,1,15,11799.32,279.0,21.02,0.0,3.56,324.01,7.32,5.54,323.66,98.25,46.38,121.0,189.43,1.04,301.01
2022,2,1,16,5648.32,117.44,17.57,0.0,2.76,336.84,8.12,5.74,337.03,98.25,63.5,124.88,203.23,0.73,295.96
2022,2,1,17,0.0,8.38,14.19,0.0,3.21,340.55,7.02,6.03,340.63,98.28,68.0,156.07,175.8,0.47,288.08
2022,2,1,18,0.0,0.0,12.98,0.0,3.31,339.43,6.53,6.21,339.28,98.34,68.69,,,0.4,289.37
2022,2,1,19,0.0,0.0,12.05,0.0,3.39,335.38,6.16,6.46,335.2,98.4,69.25,157.6,226.3,0.28,290.15
2022,2,1,20,0.0,0.0,11.15,0.0,3.45,329.48,5.86,6.67,329.35,98.43,70.0,180.75,225.75,0.37,321.92
2022,2,1,21,0.0,0.0,10.27,0.0,3.48,324.03,5.62,6.88,323.82,98.43,70.88,167.17,212.38,0.37,315.38
2022,2,1,22,0.0,0.0,9.44,0.0,3.48,321.56,5.43,7.02,321.37,98.43,72.06,154.12,204.85,0.37,298.28
2022,2,1,23,0.0,0.0,8.66,0.0,3.44,321.36,5.25,7.03,321.27,98.42,73.5,122.3,191.9,0.44,284.46
2022,2,2,0,0.0,0.0,7.92,0.0,3.36,322.09,5.07,6.78,321.97,98.41,75.31,106.47,176.33,0.71,310.02
2022,2,2,1,0.0,0.0,7.23,0.0,3.25,322.41,5.0,6.39,322.3,98.38,77.25,63.18,154.38,0.66,308.86
2022,2,2,2,0.0,0.0,6.64,0.0,3.15,322.16,4.88,5.98,322.05,98.35,79.12,55.05,145.97,0.47,307.58
2022,2,2,3,0.0,0.0,6.19,0.0,3.02,321.5,4.82,5.54,321.42,98.33,80.69,81.6,136.98,0.51,315.88
2022,2,2,4,0.0,0.0,5.9,0.0,2.86,320.09,4.82,5.01,320.06,98.34,81.88,74.8,157.62,0.59,313.84
2022,2,2,5,0.0,0.0,5.8,0.0,2.67,316.07,4.82,4.45,316.0,98.37,82.12,78.97,167.22,0.53,301.53
2022,2,2,6,0.0,6.35,6.0,0.0,2.41,307.76,4.82,3.9,307.83,98.43,81.19,67.05,168.03,0.59,289.35
2022,2,2,7,289.34,62.38,9.15,0.0,1.98,294.24,5.55,3.35,294.83,98.49,75.38,83.57,177.5,0.49,263.0
2022,2,2,8,578.68,158.34,12.08,0.0,2.02,276.22,5.37,2.23,276.65,98.54,60.31,75.7,174.72,0.72,271.78
2022,2,2,9,2592.0,302.37,15.06,0.0,1.47,248.77,6.1,1.54,251.66,98.57,56.25,89.08,179.93,0.68,250.3
2022,2,2,10,4800.68,453.06,19.14,0.0,1.54,280.51,5.55,1.92,286.07,98.57,39.56,97.05,191.22,0.65,279.79
2022,2,2,11,18325.0,645.1,20.76,0.0,1.57,282.37,5.13,1.83,281.31,98.49,33.06,82.53,199.0,0.49,273.08
2022,2,2,12,23496.0,640.34,21.4,0.0,1.34,270.34,5.25,1.6,268.32,98.39,32.44,126.55,197.12,0.46,296.07
2022,2,2,13,22812.0,580.71,21.73,0.0,1.04,250.75,5.31,1.32,248.89,98.31,32.06,146.17,205.53,0.61,98.58
2022,2,2,14,18353.68,421.69,21.8,0.0,0.76,208.42,5.37,1.04,211.78,98.24,32.56,132.1,214.25,0.49,178.77
2022,2,2,15,9435.68,273.77,21.56,0.0,0.87,156.19,5.55,1.16,164.0,98.22,33.75,123.8,193.88,0.32,55.26
2022,2,2,16,4068.68,102.78,19.01,0.0,1.51,114.71,6.84,2.34,114.51,98.22,49.0,124.0,221.62,0.14,107.03
2022,2,2,17,0.0,8.12,14.95,0.0,2.85,103.47,6.23,4.81,103.52,98.24,57.38,129.72,233.32,0.32,135.66
2022,2,2,18,0.0,0.0,13.3,0.0,3.65,103.62,5.92,7.19,103.84,98.29,61.06,134.25,271.7,1.11,136.75
2022,2,2,19,0.0,0.0,12.84,0.0,4.08,106.56,5.62,9.01,106.74,98.32,59.69,188.1,310.3,1.02,132.43
2022,2,2,20,0.0,0.0,12.53,0.0,4.53,110.41,5.43,9.91,110.53,98.35,58.62,187.93,315.1,1.13,134.92
2022,2,2,21,0.0,0.0,12.23,0.0,4.94,112.42,5.31,9.92,112.55,98.35,58.94,161.35,315.05,1.28,128.47
2022,2,2,22,0.0,0.0,11.7,0.0,5.13,111.64,5.31,9.45,111.84,98.33,61.06,179.67,333.25,1.45,135.63
2022,2,2,23,0.0,0.0,10.95,0.0,5.14,109.54,5.37,8.98,109.73,98.3,64.56,170.3,344.0,1.56,138.11
2022,2,3,0,0.0,0.0,10.27,0.0,5.33,108.46,5.37,8.8,108.69,98.24,67.88,172.75,331.23,2.19,136.58
2022,2,3,1,0.0,0.0,9.66,0.0,5.61,108.59,5.43,8.82,108.85,98.17,70.94,185.0,303.45,2.0,136.16
2022,2,3,2,0.0,0.0,9.16,0.0,5.73,109.77,5.43,8.83,110.07,98.08,73.94,151.33,281.93,1.5,126.12
2022,2,3,3,0.0,0.0,8.73,0.0,5.75,113.05,5.55,8.75,113.41,98.0,77.12,158.3,258.18,1.19,86.77
2022,2,3,4,0.0,0.0,8.27,0.01,5.75,117.5,5.68,8.65,117.91,97.95,81.19,193.53,287.75,2.26,126.08
2022,2,3,5,0.0,0.0,7.75,0.03,5.57,121.82,5.8,8.48,122.2,97.92,85.94,207.43,269.07,1.64,108.05
2022,2,3,6,0.0,6.53,7.58,0.21,5.28,125.97,5.92,8.07,126.81,97.94,88.94,216.05,294.02,2.31,119.67
2022,2,3,7,63.68,48.12,9.01,0.88,6.0,133.68,5.98,8.44,134.66,97.99,81.38,201.38,302.8,2.63,124.91
2022,2,3,8,1921.0,129.6,10.65,0.17,5.9,134.79,6.29,7.65,136.45,98.07,76.62,193.73,300.85,2.16,126.49
2022,2,3,9,1739.68,208.72,12.49,0.21,6.08,129.48,6.47,7.83,131.24,98.1,70.25,169.85,286.32,2.34,120.88
2022,2,3,10,1465.68,173.04,14.02,0.27,6.58,125.09,6.53,8.4,126.87,98.05,64.31,187.23,263.67,2.11,123.08
2022,2,3,11,5176.68,157.9,15.12,0.41,6.59,120.73,6.65,8.31,122.6,97.95,60.56,156.6,255.43,2.51,123.96
2022,2,3,12,1897.32,152.23,16.01,0.56,5.94,117.0,6.71,7.4,119.24,97.84,57.94,153.27,261.72,2.55,132.45
2022,2,3,13,1298.0,131.13,16.86,0.63,4.77,112.87,6.9,5.85,116.05,97.75,56.12,180.53,268.17,1.81,132.95
2022,2,3,14,296.32,59.05,17.15,0.45,3.01,110.97,7.08,3.74,114.85,97.69,56.56,187.38,254.55,1.53,144.74
2022,2,3,15,179.32,49.76,17.08,0.27,0.94,97.66,7.39,1.28,105.56,97.67,59.19,179.23,243.53,1.29,139.57
2022,2,3,16,62.32,38.38,15.27,0.19,1.05,340.89,8.0,1.64,344.84,97.7,72.19,152.4,250.47,1.06,138.05
2022,2,3,17,0.0,5.45,12.01,0.13,2.38,336.55,7.32,3.99,335.99,97.78,81.38,148.98,241.6,0.93,160.03
2022,2,3,18,0.0,0.0,10.88,0.06,2.82,330.95,7.2,5.34,329.57,97.87,86.5,176.88,235.78,0.64,182.46
2022,2,3,19,0.0,0.0,10.34,0.02,2.92,323.16,7.14,6.14,321.77,97.97,89.25,170.9,231.2,0.86,232.54
2022,2,3,20,0.0,0.0,9.98,0.02,3.05,314.69,7.14,6.77,314.07,98.02,91.5,178.3,229.8,0.6,279.74
2022,2,3,21,0.0,0.0,9.69,0.02,3.26,309.84,7.2,7.23,309.87,98.05,93.62,179.1,237.78,0.96,271.44
2022,2,3,22,0.0,0.0,9.6,0.03,3.61,308.76,7.26,7.35,308.22,98.05,95.25,148.55,224.85,1.06,260.67
2022,2,3,23,0.0,0.0,9.26,0.05,3.69,306.82,7.26,7.08,306.57,98.02,97.56,123.8,209.8,0.96,253.67
2022,2,4,0,0.0,0.0,8.91,0.07,3.48,307.62,7.2,6.51,307.15,98.01,99.06,88.75,190.07,0.88,280.16
2022,2,4,1,0.0,0.0,8.71,0.08,3.12,309.71,7.14,5.89,309.13,98.0,99.19,66.35,179.93,0.8,281.16
2022,2,4,2,0.0,0.0,8.69,0.1,3.01,305.92,7.08,5.55,306.13,97.98,98.44,46.62,151.93,0.95,288.73
2022,2,4,3,0.0,0.0,8.62,0.05,3.16,298.85,6.96,5.6,299.57,97.98,98.0,50.38,128.1,0.47,283.62
2022,2,4,4,0.0,0.0,8.29,0.03,3.23,295.95,6.84,5.93,296.94,98.0,98.19,46.27,128.07,0.69,301.35
2022,2,4,5,0.0,0.0,7.76,0.02,3.09,293.07,6.65,5.96,293.34,98.06,99.0,41.62,122.88,0.83,317.19
2022,2,4,6,0.0,5.12,7.62,0.02,3.13,288.93,6.59,5.7,289.78,98.14,98.81,46.73,112.12,1.01,305.81
2022,2,4,7,262.34,45.62,8.75,0.01,3.87,287.52,6.9,4.88,289.04,98.24,95.94,52.2,115.9,1.08,312.05
2022,2,4,8,524.68,87.23,10.75,0.0,3.6,291.39,7.45,4.27,293.28,98.32,90.69,53.35,115.32,0.87,300.59
2022,2,4,9,1962.0,138.58,13.43,0.02,3.68,302.95,7.57,4.42,304.7,98.39,77.62,35.05,120.95,0.82,319.48
2022,2,4,10,6540.32,244.94,15.58,0.03,3.56,309.31,7.2,4.17,308.84,98.41,64.19,88.6,,1.06,257.65
2022,2,4,11,10089.0,357.02,16.88,0.03,3.43,307.68,7.02,4.01,305.89,98.37,57.38,,,0.8,352.68
2022,2,4,12,11588.32,426.7,17.68,0.02,3.48,308.16,6.96,4.1,305.39,98.29,54.06,68.18,116.97,0.58,315.63
2022,2,4,13,18992.32,371.91,18.05,0.02,3.66,313.1,6.84,4.33,309.66,98.22,52.06,62.25,107.57,0.96,347.86
2022,2,4,14,17277.0,298.01,18.0,0.0,3.71,320.72,6.77,4.46,317.06,98.19,51.44,45.22,99.73,0.96,321.96
2022,2,4,15,8734.0,209.73,17.44,0.0,3.54,330.49,6.71,4.48,327.39,98.2,53.12,25.52,105.97,0.86,249.01
2022,2,4,16,4676.68,126.63,15.24,0.0,2.34,349.63,7.57,4.6,349.93,98.23,68.62,39.23,100.9,1.07,337.85
2022,2,4,17,0.0,11.07,11.79,0.0,2.77,11.21,6.96,5.17,10.55,98.28,79.38,42.47,103.05,0.43,322.52
2022,2,4,18,0.0,0.0,10.71,0.0,2.86,20.67,6.77,5.3,19.74,98.36,82.56,73.5,123.12,0.17,299.51
2022,2,4,19,0.0,0.0,10.01,0.0,2.76,22.86,6.59,4.94,21.82,98.43,84.38,114.5,133.9,0.2,228.69
2022,2,4,20,0.0,0.0,9.39,0.0,2.61,18.65,6.41,4.48,17.65,98.47,85.88,146.55,168.03,0.11,253.55
2022,2,4,21,0.0,0.0,8.77,0.0,2.5,13.73,6.29,4.17,13.2,98.5,88.0,93.6,173.72,0.08,154.29
2022,2,4,22,0.0,0.0,8.19,0.0,2.42,12.29,6.29,3.94,12.36,98.51,90.88,99.32,178.35,0.09,168.62
2022,2,4,23,0.0,0.0,7.59,0.0,2.38,11.75,6.23,3.81,11.7,98.49,94.06,103.2,197.9,0.11,152.22
2022,2,5,0,0.0,0.0,7.06,0.0,2.32,11.27,6.16,3.67,11.17,98.48,97.06,127.35,190.43,0.09,142.58
2022,2,5,1,0.0,0.0,6.53,0.0,2.26,10.15,6.16,3.56,9.98,98.46,100.0,146.05,194.8,0.12,141.07
2022,2,5,2,0.0,0.0,6.11,0.0,2.2,10.83,6.16,3.44,10.75,98.43,100.0,125.65,195.43,0.4,40.32
2022,2,5,3,0.0,0.0,5.91,0.0,2.07,11.73,6.1,3.17,11.67,98.42,100.0,110.75,169.52,0.4,84.92
2022,2,5,4,0.0,0.0,5.87,0.01,1.87,9.38,6.1,2.79,9.33,98.44,100.0,93.27,144.4,0.37,189.07
2022,2,5,5,0.0,0.0,5.98,0.01,1.51,5.36,6.1,2.19,5.32,98.49,100.0,83.9,143.7,0.39,258.73
2022,2,5,6,0.0,7.62,6.46,0.01,0.98,354.52,6.1,1.37,354.45,98.55,99.62,67.2,118.4,0.19,293.64
2022,2,5,7,382.34,55.64,8.48,0.01,0.58,311.7,6.29,0.75,313.73,98.64,89.81,67.12,83.18,0.3,34.08
2022,2,5,8,764.68,143.27,10.9,0.0,0.84,249.88,6.59,0.87,251.24,98.71,80.19,,,0.2,122.33
2022,2,5,9,1928.32,251.52,14.87,0.0,1.22,309.0,6.16,1.64,317.32,98.77,57.44,63.0,78.0,0.21,232.06
2022,2,5,10,3799.0,422.34,17.26,0.0,1.68,316.88,5.49,1.94,315.82,98.79,44.0,60.25,82.9,0.54,218.48
2022,2,5,11,7262.0,571.42,18.43,0.0,1.85,314.83,5.31,2.12,312.91,98.75,39.81,38.1,82.5,0.71,238.43
2022,2,5,12,15398.0,638.33,19.24,0.0,2.17,314.42,5.19,2.48,312.19,98.68,36.81,74.75,77.48,0.66,246.76
2022,2,5,13,24438.68,652.63,19.54,0.0,2.46,315.26,5.19,2.82,312.87,98.64,35.88,,,0.68,294.27
2022,2,5,14,22644.32,534.16,19.31,0.0,2.58,317.21,5.19,3.03,315.1,98.62,36.44,,,0.66,341.84
2022,2,5,15,17499.68,352.58,18.54,0.0,2.41,321.57,5.25,3.01,319.74,98.61,38.88,,,0.65,326.15
2022,2,5,16,9668.0,149.11,16.01,0.0,1.64,331.85,7.02,2.88,331.49,98.62,60.88,,,0.54,303.5
2022,2,5,17,0.0,11.98,13.4,0.0,1.82,345.55,5.55,2.73,345.77,98.67,56.94,,,0.35,294.96
2022,2,5,18,0.0,0.0,12.51,0.0,1.73,359.74,5.25,2.55,359.82,98.78,57.31,41.45,48.95,0.11,159.01
2022,2,5,19,0.0,0.0,12.11,0.0,1.57,22.6,5.13,2.28,23.04,98.86,57.25,,,0.11,165.33
2022,2,5,20,0.0,0.0,11.62,0.0,1.48,46.28,5.0,2.13,46.78,98.9,57.94,99.4,111.4,0.11,168.01
2022,2,5,21,0.0,0.0,10.85,0.0,1.38,61.26,4.94,2.0,61.84,98.93,60.38,140.3,160.82,0.11,170.18
2022,2,5,22,0.0,0.0,10.31,0.0,1.28,70.79,4.88,1.85,71.57,98.94,62.06,185.25,198.5,0.11,169.62
2022,2,5,23,0.0,0.0,9.85,0.0,1.21,76.23,4.88,1.75,77.08,98.91,63.44,193.8,228.4,0.11,169.84
2022,2,6,0,0.0,0.0,9.85,0.0,1.14,80.15,4.82,1.59,81.23,98.87,62.81,193.65,246.92,0.11,153.53
2022,2,6,1,0.0,0.0,9.59,0.0,1.02,79.81,4.82,1.38,81.23,98.82,63.56,186.5,212.6,0.11,168.93
2022,2,6,2,0.0,0.0,9.23,0.0,0.77,83.6,4.82,1.03,85.67,98.78,65.12,145.95,204.15,0.1,164.62
2022,2,6,3,0.0,0.0,8.9,0.0,0.46,126.67,4.82,0.63,128.44,98.76,66.81,127.3,190.88,0.11,158.29
2022,2,6,4,0.0,0.0,8.21,0.0,0.84,196.24,4.82,1.14,194.23,98.77,70.06,162.33,181.43,0.14,156.09
2022,2,6,5,0.0,0.0,6.58,0.0,1.53,210.11,4.82,2.24,209.52,98.82,78.06,,,0.1,171.73
2022,2,6,6,0.0,7.28,5.58,0.0,2.17,214.72,4.76,3.34,214.32,98.91,83.19,146.67,154.52,0.11,161.95
2022,2,6,7,500.0,112.35,8.24,0.0,2.44,213.39,5.25,4.08,213.2,98.98,76.44,,,0.11,150.82
2022,2,6,8,5608.0,302.16,11.35,0.0,2.7,208.94,5.19,3.0,208.77,99.03,61.44,117.95,127.62,0.14,204.1
2022,2,6,9,13951.68,497.44,15.04,0.0,2.11,198.3,5.49,2.49,199.4,99.05,50.75,102.48,132.25,0.53,216.7
2022,2,6,10,20208.0,660.72,18.48,0.0,2.19,201.16,5.13,2.55,203.11,99.03,38.06,,,0.66,238.27
2022,2,6,11,15831.56,689.25,20.04,0.0,1.83,211.38,5.07,2.2,214.59,98.95,34.44,69.03,106.2,0.67,227.19
2022,2,6,12,25168.32,708.84,21.4,0.0,1.56,229.46,5.0,1.98,231.09,98.85,31.25,80.45,102.65,0.68,264.75
2022,2,6,13,23951.32,652.89,22.13,0.0,1.27,248.33,5.0,1.69,246.28,98.77,29.69,62.15,90.3,0.68,295.62
2022,2,6,14,21457.0,531.09,22.24,0.0,0.92,267.57,5.0,1.27,260.83,98.71,29.56,48.55,89.38,0.49,246.43
2022,2,6,15,16852.32,351.06,21.81,0.0,0.49,295.35,5.13,0.73,277.96,98.69,30.88,69.0,80.27,0.54,204.44
2022,2,6,16,9437.32,150.42,19.81,0.0,0.57,49.99,6.29,0.77,51.61,98.7,43.12,65.72,76.5,0.22,140.09
2022,2,6,17,0.0,12.49,16.17,0.0,1.87,72.25,5.31,2.76,72.69,98.74,45.88,34.45,70.12,0.13,108.43
2022,2,6,18,0.0,0.0,13.37,0.0,2.71,83.04,5.43,4.34,83.39,98.8,56.19,47.12,74.6,0.11,148.54
2022,2,6,19,0.0,0.0,11.68,0.0,3.15,90.14,5.43,5.44,90.58,98.88,62.56,50.23,70.28,0.16,110.47
2022,2,6,20,0.0,0.0,10.63,0.0,3.33,95.52,5.31,6.08,96.05,98.93,66.0,,,0.17,137.26
2022,2,6,21,0.0,0.0,9.84,0.0,3.38,100.4,5.25,6.46,100.88,98.96,68.75,109.2,183.35,0.12,168.73
2022,2,6,22,0.0,0.0,9.22,0.0,3.36,104.42,5.25,6.7,104.8,98.95,71.25,137.4,236.3,0.15,149.67
2022,2,6,23,0.0,0.0,8.76,0.0,3.25,106.65,5.25,6.7,106.94,98.93,73.5,99.3,338.0,0.16,153.95
2022,2,7,0,0.0,0.0,8.47,0.0,3.07,107.93,5.31,6.52,108.15,98.92,75.69,102.55,301.4,0.26,101.04
2022,2,7,1,0.0,0.0,7.87,0.0,2.97,110.29,5.31,6.29,110.41,98.89,78.88,88.65,263.43,0.33,120.89
2022,2,7,2,0.0,0.0,7.59,0.0,2.78,116.93,5.37,5.85,117.08,98.85,81.25,70.5,255.68,0.29,122.5
2022,2,7,3,0.0,0.0,7.15,0.0,2.67,128.35,5.31,5.46,128.31,98.82,83.44,70.15,248.4,0.5,175.64
2022,2,7,4,0.0,0.0,6.72,0.0,2.63,139.69,5.25,5.22,139.68,98.81,84.44,53.85,232.82,0.5,179.89
2022,2,7,5,0.0,0.0,5.99,0.0,2.73,148.95,5.0,5.19,148.92,98.84,85.31,77.3,228.02,0.09,145.13
2022,2,7,6,0.0,7.55,5.88,0.0,2.71,157.49,4.88,5.26,157.55,98.88,83.88,74.05,206.95,0.1,162.47
2022,2,7,7,417.68,108.03,9.0,0.0,3.12,164.61,5.0,4.77,164.23,98.92,68.75,60.12,197.5,0.37,185.61
2022,2,7,8,4640.32,291.93,11.73,0.0,2.81,166.0,5.0,3.14,165.76,98.96,57.88,70.95,212.72,0.94,170.68
2022,2,7,9,12091.32,468.12,15.39,0.0,2.5,160.83,5.49,3.02,162.22,98.97,50.0,159.55,216.88,1.67,180.56
2022,2,7,10,18716.32,642.14,19.15,0.0,3.16,164.39,5.55,3.79,165.94,98.95,39.75,102.92,214.65,1.98,180.58
2022,2,7,11,22436.32,662.19,21.98,0.0,2.76,172.83,5.49,3.28,175.5,98.87,33.0,73.23,217.38,1.72,184.35
2022,2,7,12,23192.68,666.49,23.55,0.0,1.98,183.84,5.62,2.41,187.84,98.77,30.5,85.85,217.3,0.95,211.12
2022,2,7,13,22693.32,598.11,24.33,0.0,1.27,194.29,5.74,1.64,199.82,98.68,29.88,69.35,220.55,0.79,251.03
2022,2,7,14,19806.68,470.43,24.39,0.0,0.63,209.12,5.86,0.94,215.15,98.61,30.31,59.68,217.48,0.49,195.45
2022,2,7,15,13523.68,296.16,23.8,0.0,0.12,301.61,6.41,0.31,259.82,98.57,34.19,50.38,210.83,0.45,279.94
2022,2,7,16,5589.0,122.96,21.65,0.0,0.86,37.28,7.51,1.21,36.87,98.56,45.88,44.32,200.25,0.37,300.57
2022,2,7,17,0.0,12.16,18.12,0.0,2.08,47.44,6.71,3.13,47.23,98.6,51.0,51.3,209.72,0.15,276.93
2022,2,7,18,0.0,0.0,15.76,0.0,2.72,50.59,6.71,4.39,50.34,98.66,59.25,53.28,221.23,0.08,142.91
2022,2,7,19,0.0,0.0,14.4,0.0,2.98,51.39,6.65,5.13,51.56,98.71,64.25,78.15,220.38,0.18,107.16
2022,2,7,20,0.0,0.0,13.58,0.0,3.05,51.45,6.65,5.51,51.68,98.76,67.75,98.62,275.8,0.3,104.94
2022,2,7,21,0.0,0.0,13.34,0.0,2.94,50.72,6.84,5.61,51.1,98.78,70.31,100.57,288.43,0.11,147.13
2022,2,7,22,0.0,0.0,12.78,0.0,2.86,50.21,6.77,5.5,50.65,98.76,72.81,85.95,275.2,0.08,164.03
2022,2,7,23,0.0,0.0,12.37,0.0,2.73,50.57,6.84,5.33,50.89,98.72,74.88,67.2,275.2,0.1,147.42
2022,2,8,0,0.0,0.0,11.65,0.0,2.7,52.4,6.71,5.14,52.54,98.69,77.56,88.55,272.07,0.11,156.8
2022,2,8,1,0.0,0.0,10.7,0.0,2.64,53.06,6.59,4.76,53.07,98.64,80.62,64.8,269.38,0.09,188.31
2022,2,8,2,0.0,0.0,10.2,0.0,2.37,56.0,6.47,4.01,55.97,98.61,82.12,65.9,267.35,0.1,180.79
2022,2,8,3,0.0,0.0,10.23,0.0,1.95,64.87,6.41,3.08,64.74,98.58,80.75,68.12,235.5,0.08,148.13
2022,2,8,4,0.0,0.0,10.39,0.0,1.6,80.17,6.35,2.45,80.45,98.59,79.75,76.3,225.95,0.07,161.42
2022,2,8,5,0.0,0.0,10.39,0.0,1.45,100.53,6.35,2.19,100.47,98.63,79.44,76.35,221.0,0.1,135.0
2022,2,8,6,0.0,7.35,10.25,0.0,1.45,121.97,6.35,2.19,121.42,98.69,80.38,57.45,210.93,0.12,139.33
2022,2,8,7,441.32,97.54,12.05,0.0,1.57,140.45,6.77,2.22,139.0,98.75,76.0,108.9,200.3,0.11,154.41
2022,2,8,8,4288.32,266.05,14.09,0.0,1.38,146.31,6.77,1.51,145.32,98.81,66.56,77.7,212.53,0.27,146.04
2022,2,8,9,10683.32,425.98,17.71,0.0,0.96,132.68,7.14,1.12,132.46,98.84,55.56,84.62,233.25,0.49,158.71
2022,2,8,10,15895.68,605.1,21.82,0.01,0.74,115.75,6.77,0.78,121.94,98.82,41.12,124.62,263.0,0.7,163.37
2022,2,8,11,18810.0,601.16,23.09,0.03,0.28,69.08,7.2,0.19,92.39,98.74,40.12,135.0,310.03,0.89,191.97
2022,2,8,12,20433.32,644.36,23.71,0.04,0.53,348.02,7.57,0.46,328.2,98.62,40.62,136.02,295.05,0.53,172.58
2022,2,8,13,18356.0,584.05,23.82,0.05,1.07,339.98,7.81,1.05,330.2,98.52,41.62,116.05,282.75,0.54,142.2
2022,2,8,14,8775.0,425.09,23.45,0.07,1.4,346.81,8.06,1.45,341.76,98.46,43.75,102.08,280.77,0.53,144.3
2022,2,8,15,4647.0,264.25,22.87,0.07,1.59,357.75,8.3,1.87,355.45,98.44,46.94,236.78,258.3,0.23,20.53
2022,2,8,16,2730.0,101.2,20.55,0.02,1.7,8.17,9.95,2.88,8.42,98.44,64.62,153.02,236.3,1.07,60.74
2022,2,8,17,0.0,12.07,17.23,0.02,2.5,17.47,8.79,4.21,17.59,98.47,70.12,131.57,290.58,0.6,59.51
2022,2,8,18,0.0,0.0,15.93,0.08,2.81,24.85,8.48,4.98,25.04,98.55,73.69,123.18,277.9,0.11,132.25
2022,2,8,19,0.0,0.0,15.11,0.09,2.87,30.62,8.36,5.21,30.95,98.62,76.94,111.0,293.0,0.13,173.57
2022,2,8,20,0.0,0.0,14.42,0.31,2.85,34.73,8.3,5.18,34.98,98.68,79.56,126.33,317.32,0.1,192.11
2022,2,8,21,0.0,0.0,13.98,0.66,2.79,38.28,8.3,5.14,38.7,98.7,81.75,166.75,371.47,0.09,186.44
2022,2,8,22,0.0,0.0,13.85,0.82,2.66,43.1,8.36,5.09,43.63,98.69,83.5,179.6,385.15,0.1,178.15
2022,2,8,23,0.0,0.0,13.36,0.54,2.66,49.53,8.3,5.27,50.17,98.67,85.19,221.1,435.2,0.18,193.27
2022,2,9,0,0.0,0.0,12.62,0.36,2.75,54.73,8.06,5.7,55.39,98.63,86.75,252.3,460.48,0.23,65.59
2022,2,9,1,0.0,0.0,11.9,0.43,2.81,56.66,7.81,6.04,57.03,98.59,88.25,255.15,470.65,0.17,97.37
2022,2,9,2,0.0,0.0,11.1,0.5,2.78,55.42,7.51,5.98,55.71,98.54,89.81,238.3,490.1,0.39,92.42
2022,2,9,3,0.0,0.0,10.46,0.54,2.68,55.57,7.32,5.74,55.92,98.52,91.19,205.4,441.7,0.83,27.74
2022,2,9,4,0.0,0.0,10.0,0.45,2.52,62.32,7.2,5.2,62.43,98.5,92.31,165.78,375.43,1.18,33.37
2022,2,9,5,0.0,0.0,9.73,0.48,2.16,73.2,7.08,3.89,73.2,98.55,92.75,83.3,144.27,1.12,332.9
2022,2,9,6,0.0,5.77,10.19,0.85,1.44,83.76,7.14,2.29,83.92,98.65,90.94,52.45,109.85,1.02,175.91
2022,2,9,7,134.24,63.02,11.71,2.78,0.38,44.17,7.81,0.54,53.79,98.74,89.5,29.1,113.45,0.8,18.69
2022,2,9,8,3182.0,161.55,12.63,0.04,1.07,303.11,8.18,1.14,304.12,98.83,88.62,28.58,128.45,0.47,102.01
2022,2,9,9,12180.68,270.17,14.46,0.11,2.14,290.95,8.54,2.42,291.18,98.93,82.25,23.98,144.58,0.92,142.18
